video_id,video_title,video_url,type_name,cid,video_time,redis_task_id,is_download,add_time
38531168,【大陈】平价！根根本命！红棕女孩欲罢不能的8只口红试色！,https://www.bilibili.com/video/av38531168,时尚|美妆|彩妆,67730165,290,,f,2019/6/5
38549009,【邱婆儿】秋冬红棕土橘巧克力口红 | 冬天就是要重口味 | 卡点狂魔上线,https://www.bilibili.com/video/av38549009,时尚|美妆|彩妆,67756792,159,,f,2019/6/5
45576592,情侣相约出海自驾游，没想到快活没多久，噩梦马上就开始了,https://www.bilibili.com/video/av45576592,影视|影视杂谈|爱情,79783500,253,,f,2019/6/5
45599918,无剧透 |《惊奇队长》超前场观影体验，真香还是翻车现场？ |老直vlog#1|,https://www.bilibili.com/video/av45599918,影视|影视杂谈|漫威,79842502,258,,f,2019/6/5
45603414,《后代》一只鹿和一朵花有了“后代”,https://www.bilibili.com/video/av45603414,影视|影视杂谈|电影,79840018,275,,f,2019/6/5
45624641,女孩每天睡在棺材里，别人都不知道她是吸血鬼，一部奇幻喜剧电影,https://www.bilibili.com/video/av45624641,影视|影视杂谈|搞笑,79867499,252,,f,2019/6/5
45629361,【丧/台词向/1080P/欧美混剪】1900,https://www.bilibili.com/video/av45629361,影视|影视剪辑|编辑推荐,79893465,275,,f,2019/6/5
45643328,一个奇怪的地方，工作到65岁，就会被勾着领带送进垃圾桶里,https://www.bilibili.com/video/av45643328,影视|影视杂谈|电影解说,79916391,260,,f,2019/6/5
45649352,小伙在游戏棋里被困26年，出来后终于战胜游戏，成为救世大英雄,https://www.bilibili.com/video/av45649352,影视|影视杂谈|科幻,79924183,289,,f,2019/6/5
45656908,【超燃混剪】影视中战斗力爆表的女神们,https://www.bilibili.com/video/av45656908,影视|影视剪辑|编辑推荐,79953281,113,,f,2019/6/5
45679929,50年后爆发核战争，只用了67分钟就毁灭了地球，人类只能另寻家园,https://www.bilibili.com/video/av45679929,影视|影视杂谈|影视剪影,80014415,204,,f,2019/6/5
45687562,【三妹】富家公子调戏家中女佣，不料引火上身，被关在地下200年,https://www.bilibili.com/video/av45687562,影视|影视杂谈|爱情,80030104,230,,f,2019/6/5
45737607,巨型大螃蟹被人类当成观光景点，还在它身上建起了文明！闯下大祸,https://www.bilibili.com/video/av45737607,影视|影视杂谈|电影解说,80148977,202,,f,2019/6/5
45755639,【奥斯卡高分电影混剪】“someone still loves you”Queen&Lady gaga,https://www.bilibili.com/video/av45755639,影视|影视剪辑|编辑推荐,80178760,204,,f,2019/6/5
45851892,《惊奇队长》片尾双彩蛋，她的登场预示着复联4的走向！,https://www.bilibili.com/video/av45851892,影视|影视杂谈|漫威,80344473,238,,f,2019/6/5
45859008,女子被医生告知只剩20天寿命，便到赌场想输光所有钱，却越赢越多,https://www.bilibili.com/video/av45859008,影视|影视杂谈|影视剪影,80356045,243,,f,2019/6/5
45885667,细思极恐！惊奇队长中，最后一个斯克鲁去哪了？,https://www.bilibili.com/video/av45885667,影视|影视杂谈|漫威,80400731,191,,f,2019/6/5
45918172,王后为了青春永驻，天天用牛奶洗澡，洗完再发给穷人喝,https://www.bilibili.com/video/av45918172,影视|影视杂谈|爱情,80423842,297,,f,2019/6/5
45936152,《惊奇队长》吐槽观后感，香不香？真的展现女性魅力了吗？,https://www.bilibili.com/video/av45936152,影视|影视杂谈|漫威,80483928,290,,f,2019/6/5
45952911,次元混剪 | Your Motivation,https://www.bilibili.com/video/av45952911,影视|影视剪辑|编辑推荐,80510943,89,,f,2019/6/5
45979972,小和尚没忍住破戒了！,https://www.bilibili.com/video/av45979972,影视|影视杂谈|剪辑,80561305,258,,f,2019/6/5
45995005,【科幻Fans 】《时间陷阱》，人类灭亡后，外星人降临地球，却发现已死的人类纷纷开始复活,https://www.bilibili.com/video/av45995005,影视|影视杂谈|科幻,80588152,190,,f,2019/6/5
46049394,小伙穿越白垩纪猎杀恐龙，竟引发蝴蝶效应，人类返祖变成人形鲶鱼,https://www.bilibili.com/video/av46049394,影视|影视杂谈|影评杂谈,80676009,298,,f,2019/6/5
46052069,【混剪/燃向/超清】阿丽塔:天使般的面孔，战斗而生的躯体,https://www.bilibili.com/video/av46052069,影视|影视剪辑|编辑推荐,80682043,139,,f,2019/6/5
46089466,小伙体内不断长出钢骨，双臂也被钢铁化，知道原因后为时已晚！,https://www.bilibili.com/video/av46089466,影视|影视杂谈|电影剪辑,80751866,185,,f,2019/6/5
46132853,【释元兽产了117个卵！《惊奇队长》删减片段及彩蛋解析丨萬人迷電影院】,https://www.bilibili.com/video/av46132853,影视|影视杂谈|影评,80827494,285,,f,2019/6/5
46133152,虐心动画《八尾猫》每满足一个人的愿望，八尾猫就要付出千年修行,https://www.bilibili.com/video/av46133152,影视|影视杂谈|电影剪辑,80827780,146,,f,2019/6/5
46141650,获奖动画短片《火车快飞》火车燃料耗尽，为了生存，人们放弃了羞耻心,https://www.bilibili.com/video/av46141650,影视|影视杂谈|电影解说,80828245,239,,f,2019/6/5
46142233,胡狼说电影 | 父亲为了生计，教孩子去偷东西，顺便还把被家暴的孩子也偷回家,https://www.bilibili.com/video/av46142233,影视|影视杂谈|影评,80836727,197,,f,2019/6/5
46165039,小伙荒野生存19天，遇见原始女人，抱着她睡觉却发现可怕的事,https://www.bilibili.com/video/av46165039,影视|影视杂谈|影评杂谈,80879434,300,,f,2019/6/5
46167361,花季女孩被困山村，隐忍多年，全村只有一个女人,https://www.bilibili.com/video/av46167361,影视|影视杂谈|爱情,80874138,276,,f,2019/6/5
46170337,全球突然停电后，有人趁机做尽坏事，人性的黑暗暴露无遗！,https://www.bilibili.com/video/av46170337,影视|影视杂谈|影评,80849767,171,,f,2019/6/5
46172031,【哇萨比抓马】整个城市的人都以打炮为生，发射次数越多越光荣，却连打谁都不知道《大炮之街》,https://www.bilibili.com/video/av46172031,影视|影视杂谈|科幻,80894678,258,,f,2019/6/5
46173094,上帝将地球举了起来，地球上的水一瞬间流光，海洋立马变成了沙漠【猫汤】,https://www.bilibili.com/video/av46173094,影视|影视杂谈|电影,80896920,202,,f,2019/6/5
46241674,男子被岩浆吞没不仅没死，还被改造成了金属人，获得了强大的力量,https://www.bilibili.com/video/av46241674,影视|影视杂谈|科幻,81017834,294,,f,2019/6/5
46256709,【漫威公益广告】维护消费者权益，让拨打更有意义,https://www.bilibili.com/video/av46256709,影视|影视剪辑|编辑推荐,81043339,123,,f,2019/6/5
46266473,日本女孩贷款买下男朋友，每月只需还2300，所有要求都得到满足！,https://www.bilibili.com/video/av46266473,影视|影视杂谈|电影解说,81062188,149,,f,2019/6/5
46274235,漫威最强胖子，身体素质不输美国队长，一拳能把蜘蛛侠打死！,https://www.bilibili.com/video/av46274235,影视|影视杂谈|漫威,81074831,177,,f,2019/6/5
46298198,复联4最新预告解析：三巨头或将牺牲？？？,https://www.bilibili.com/video/av46298198,影视|影视杂谈|编辑推荐,81116070,249,,f,2019/6/5
46326346,胖妞发现自己是塑胶人，于是捏成模特的样子，但怎么看都像蛇精,https://www.bilibili.com/video/av46326346,影视|影视杂谈|电影,81164808,155,,f,2019/6/5
46332620,小伙自杀来到地狱，没想到这里房子工作包分配，夫妻想离婚就离婚,https://www.bilibili.com/video/av46332620,影视|影视杂谈|电影剪辑,81165612,296,,f,2019/6/5
46351580,《不存在的朋友》，谢谢你找到了我的尸体,https://www.bilibili.com/video/av46351580,影视|影视杂谈|电影,81211263,250,,f,2019/6/5
46353902,科学家发明隐身药水变成透明人后，丧心病狂，干尽坏事！,https://www.bilibili.com/video/av46353902,影视|影视杂谈|科幻,81216791,217,,f,2019/6/5
46357999,科学家发明救援机器人，本想用来和平用途，却试图被坏人改成武器,https://www.bilibili.com/video/av46357999,影视|影视杂谈|科幻,81222701,229,,f,2019/6/5
49256408,30岁了，每个月3000元的收入，没有女朋友，人生没有方向,https://www.bilibili.com/video/av49256408,生活|日常|记录,86255767,184,,f,2019/6/5
49258373,【卡哇伊】日本妹子约会的时候会穿什么,https://www.bilibili.com/video/av49258373,生活|日常|自制,86483085,120,,f,2019/6/5
49270593,30多年前的北京地铁&众生相，不玩手机干点啥【根据1984-86影像素材 独家采集剪辑】,https://www.bilibili.com/video/av49270593,生活|日常|记录,86279997,113,,f,2019/6/5
49270746,【艾奥科技】带领大家楠溪江一日游~走起,https://www.bilibili.com/video/av49270746,生活|日常|旅游,86279160,242,,f,2019/6/5
49272932,【中字】568期David Dobrik，呆终于给自己安排了一辆法拉利，感谢Seatgeek。,https://www.bilibili.com/video/av49272932,生活|日常|VLOG,86283837,261,,f,2019/6/5
49281083,VLOG#13 爬一座停工10年的断桥,https://www.bilibili.com/video/av49281083,生活|日常|学习,87240812,238,,f,2019/6/5
49292020,【国风新青年】半面妆妆容分享,https://www.bilibili.com/video/av49292020,时尚|美妆|发型,86312010,139,,f,2019/6/5
49293065,Vlog#1老钟老徐 平淡无奇,https://www.bilibili.com/video/av49293065,生活|日常|记录,86316025,136,,f,2019/6/5
49304669,是什么让我们爱上星期一?,https://www.bilibili.com/video/av49304669,生活|日常|自制,86326042,143,,f,2019/6/5
49309473,豆哥春游Vlog下：友谊的小船差点儿翻船，豆哥险变落汤鸡！,https://www.bilibili.com/video/av49309473,生活|日常|记录,86335918,85,,f,2019/6/5
49317386,干活穿汉服？那就简单一点吧！（周末不写字嘻嘻(?˙︶˙?),https://www.bilibili.com/video/av49317386,生活|日常|VLOG,86359550,99,,f,2019/6/5
49323153,末流211大学生的日常-开学以来最清闲的周末,https://www.bilibili.com/video/av49323153,生活|日常|旅游,86368736,176,,f,2019/6/5
49326038,HUGO北欧三国旅拍VLOG第一部（1/3）瑞典 斯德哥尔摩 （下一部 坑娃零下35度abisko看极光）Sony a7m3 12-24 55,https://www.bilibili.com/video/av49326038,生活|日常|VLOG,86372131,197,,f,2019/6/5
49328852,VLOG 工作日常 制作龙蛋 服装 参加活动【ONLee LOVE】,https://www.bilibili.com/video/av49328852,生活|日常|生活记录,86377327,276,,f,2019/6/5
49329156,【干货】笔记整理术|强迫症必看|如何写出整洁好看的笔记|高中党大学党笔记tips|给你看看我的笔记吧,https://www.bilibili.com/video/av49329156,生活|日常|学习,86363681,149,,f,2019/6/5
49329592,【德茶Vlog】带粉丝去日本最著名的樱花地看樱花 全程中文介绍！！真的太美了！,https://www.bilibili.com/video/av49329592,生活|日常|VLOG,86378718,266,,f,2019/6/5
49335017,【桃月vlog】下班后的小日子no.3|书桌收纳|拼家具|搬家纪实|插花|一只迷路的狗子,https://www.bilibili.com/video/av49335017,生活|日常|自制,86387194,246,,f,2019/6/5
49341790,【Vlog】在日本参加毕业典礼是怎样的体验？,https://www.bilibili.com/video/av49341790,生活|日常|VLOG,86399009,148,,f,2019/6/5
49386453,台湾妹爱吃鸡排，结果半夜从乡下骑车到镇上购买，老板都吓一跳！,https://www.bilibili.com/video/av49386453,生活|日常|自制,86475906,139,,f,2019/6/5
49386793,【小钰's vlog】傻子鱼的工作日常~去幼儿园的车要开了！上车咩！,https://www.bilibili.com/video/av49386793,生活|日常|生活记录,86475819,86,,f,2019/6/5
49405080,享受还是折磨？看着采耳师工作感觉自己的耳朵也痒痒痒痒了起来 | 看科普学英语,https://www.bilibili.com/video/av49405080,生活|日常|旅游,86507011,83,,f,2019/6/5
49406270,【熊游记】Days Off 第二期 - 环球影城,https://www.bilibili.com/video/av49406270,生活|日常|旅游,86472183,160,,f,2019/6/5
49407791,小伙受到创伤 不愿出门 一出门就买半个月的菜  他到底经历了什么？,https://www.bilibili.com/video/av49407791,生活|日常|生活记录,86513464,131,,f,2019/6/5
49420158,【抱走小羊】泰国Vlog,https://www.bilibili.com/video/av49420158,生活|日常|VLOG,86529059,177,,f,2019/6/5
49482260,【中文字幕】留学六年，分享实用学习英语的tips,https://www.bilibili.com/video/av49482260,生活|日常|学习,86643021,267,,f,2019/6/5
49490312,胡来Vlog | PK琛哥，叹茶吹水谁更能吹！,https://www.bilibili.com/video/av49490312,生活|日常|旅游,86654744,93,,f,2019/6/5
49501000,什么惊喜房子盲盒，骗人！拆出来的这都是啥？难道是又被坑啦！你们有认识的记得告诉豆,https://www.bilibili.com/video/av49501000,生活|日常|生活记录,86673299,133,,f,2019/6/5
49510538,豆哥的日常：果然小仙女都是粉色的，所有东西都那么好看！（内附 DTY开心农场后续剧情）,https://www.bilibili.com/video/av49510538,生活|日常|生活记录,86683305,137,,f,2019/6/5
49512359,【韩国美妆】超诱人!肉桂苹果唇妆教学?Saerom Min,https://www.bilibili.com/video/av49512359,时尚|美妆|彩妆,86694755,191,,f,2019/6/5
49513750,【星星】生日Vlog 13个亲朋好友在等着我过生日，而我的飞机延误了十个小时,https://www.bilibili.com/video/av49513750,生活|日常|旅游,86696435,71,,f,2019/6/5
49514781,【清华食堂】丰盛自助餐只要15元？！学姐带你吃吃吃~,https://www.bilibili.com/video/av49514781,生活|日常|VLOG,86689686,115,,f,2019/6/5
49518754,汉服自制复原仿制尝试—从战国直裾袍到明立领斜襟,https://www.bilibili.com/video/av49518754,生活|日常|自制,86705574,264,,f,2019/6/5
49523127,【日本宅女Mako】这里是可爱 呆萌 的mako请签收~モテコーデ組んだから見てよ！！！！,https://www.bilibili.com/video/av49523127,生活|日常|VLOG,86713221,200,,f,2019/6/5
49525933,两个普通女孩的恋爱vlog,https://www.bilibili.com/video/av49525933,生活|日常|VLOG,86714470,282,,f,2019/6/5
49527137,漫画里的cp. | 【夫夫约会】VLOG.3 男孩子果然是可爱的生物,https://www.bilibili.com/video/av49527137,生活|日常|VLOG,86718971,161,,f,2019/6/5
49527576,up主辞职后沦为一个快乐肥宅！半月不出门体重飙升！,https://www.bilibili.com/video/av49527576,生活|日常|记录,86706888,275,,f,2019/6/5
49537124,如果想当美食编辑你究竟会需要做什么工作？,https://www.bilibili.com/video/av49537124,生活|日常|记录,86735755,99,,f,2019/6/5
49539681,「DALI」G-SHOCK与超级英雄,https://www.bilibili.com/video/av49539681,生活|日常|自制,86739866,171,,f,2019/6/5
49540044,【UP主线下聚会】女装UP居然差点被其他大佬偷窥洗澡#day0 预告,https://www.bilibili.com/video/av49540044,生活|日常|VLOG,86740477,260,,f,2019/6/5
49555290,【中字】569期David Dobrik，疯狂的Coachella Weekend,https://www.bilibili.com/video/av49555290,生活|日常|VLOG,86768633,261,,f,2019/6/5
49557340,mini vlog. 用变色龙记录情绪的女孩！,https://www.bilibili.com/video/av49557340,生活|日常|VLOG,86771719,228,,f,2019/6/5
49557920,留学生带你逛罗马·推荐各种地道美食,https://www.bilibili.com/video/av49557920,生活|日常|自制,86960732,162,,f,2019/6/5
49562103,你们玩过那种微型保龄球吗，豆哥在这里强烈不推荐，玩起来真是要命！（豆哥表示：已经失去了耐心！）,https://www.bilibili.com/video/av49562103,生活|日常|自制,86774249,124,,f,2019/6/5
49583048,普通人学美妆博主尝试彩色眼影会是什么惨状？,https://www.bilibili.com/video/av49583048,时尚|美妆|彩妆,86815250,276,,f,2019/6/5
49584833,余霜全新节目《与霜有约》第一期——走出舒适圈,https://www.bilibili.com/video/av49584833,生活|日常|自制,86819666,264,,f,2019/6/5
49592682,VLOG001.纹身真的会上瘾,https://www.bilibili.com/video/av49592682,生活|日常|生活记录,86832450,188,,f,2019/6/5
49604573,为什么医学生实习都没有工资？而且还得给实习单位交实习费？,https://www.bilibili.com/video/av49604573,生活|日常|记录,86853532,218,,f,2019/6/5
49612638,VLOG | 拥有无边泳池和温泉的森林房间！,https://www.bilibili.com/video/av49612638,生活|日常|旅游,86868114,272,,f,2019/6/5
49616159,鹿特丹；我居住的城市,https://www.bilibili.com/video/av49616159,生活|日常|记录,86874696,64,,f,2019/6/5
49619940,【宋茜的vlog】一个可颂+三个马卡龙+一个煎饼果子=跑多少个小时呢,https://www.bilibili.com/video/av49619940,生活|日常|VLOG,86882257,234,,f,2019/6/5
49645570,【陈立农】 于《春江花月夜》初月拍摄日记,https://www.bilibili.com/video/av49645570,生活|日常|生活记录,86924436,288,,f,2019/6/5
49653777,【徐珺大哥】#VLOG#近期乱七八糟的零散片段,https://www.bilibili.com/video/av49653777,生活|日常|生活记录,86936711,193,,f,2019/6/5
49654167,我在淘宝上竟然卖到了真正的修炼用的筑基丹？！,https://www.bilibili.com/video/av49654167,生活|日常|自制,86938991,191,,f,2019/6/5
49656259,当你觉得生活很难的时候，也许看了这个视频可以让你继续前行复制此链接。,https://www.bilibili.com/video/av49656259,生活|日常|记录,86943410,60,,f,2019/6/5
49666725,老外想花100块吃遍上海小吃，结果遭遇大型翻车现场,https://www.bilibili.com/video/av49666725,生活|日常|VLOG,86960692,218,,f,2019/6/5
49669485,零门槛快速培养好习惯 让习惯带我们飞起来哈哈哈,https://www.bilibili.com/video/av49669485,生活|日常|学习,86965741,191,,f,2019/6/5
49674553,我在新疆生活：内地人在新疆过得怎么样？为啥被叫做新疆土人？,https://www.bilibili.com/video/av49674553,生活|日常|旅游,86975538,223,,f,2019/6/5
49685129,【碎碎念】超简单的常用英文字体~,https://www.bilibili.com/video/av49685129,生活|日常|学习,86991829,190,,f,2019/6/5
49685440,因为囊中羞涩，我的手抖得比食堂阿姨还厉害！扎心！,https://www.bilibili.com/video/av49685440,生活|日常|记录,86996032,73,,f,2019/6/5
49691464,巴基斯坦外国女孩在自己的中国大学校园拍摄冬天美景Vlog！,https://www.bilibili.com/video/av49691464,生活|日常|旅游,87004024,266,,f,2019/6/5
49694597,【叶叶子】祝自己18岁快乐??? 生贺视频,https://www.bilibili.com/video/av49694597,生活|日常|VLOG,87011816,235,,f,2019/6/5
49702942,【旅行vlog1】一天：波特兰 | One Day In Portland | 美国小众城市免税之州短途旅行,https://www.bilibili.com/video/av49702942,生活|日常|旅游,87019486,231,,f,2019/6/5
49713288,"在印度贫民窟住了四天,让我彻底改变了对这里的看法",https://www.bilibili.com/video/av49713288,生活|日常|旅游,87039677,227,,f,2019/6/5
49715057,大揭秘！vlog博主背后那些不为人知的事情！,https://www.bilibili.com/video/av49715057,生活|日常|VLOG,87047094,98,,f,2019/6/5
49715604,樱花季日本旅行日常,https://www.bilibili.com/video/av49715604,生活|日常|VLOG,87051308,72,,f,2019/6/5
49716542,厨房小白必备|| 夏日懒人销魂凉面  超美味！,https://www.bilibili.com/video/av49716542,生活|日常|自制,87052644,279,,f,2019/6/5
49727654,【俄罗斯留学向】基础篇1 俄罗斯大学与中国大学的不同之处 莫斯科鲍曼国立技术大学,https://www.bilibili.com/video/av49727654,生活|日常|学习,87058543,196,,f,2019/6/5
49733950,Vlog.028 | 炒泡面鸡蛋卷饼 | 柠檬三文鱼 | 烤饭团 | 两天日常生活～,https://www.bilibili.com/video/av49733950,生活|日常|自制,87077089,289,,f,2019/6/5
49742015,和我一起化妆 | GRWM IN AMSTERDAM,https://www.bilibili.com/video/av49742015,时尚|美妆|彩妆,87095293,190,,f,2019/6/5
49745805,vlog|高二少女春游的一天 感受年轻的气息呀～,https://www.bilibili.com/video/av49745805,生活|日常|记录,87101228,288,,f,2019/6/5
49754943,记录每一张笑容的你,https://www.bilibili.com/video/av49754943,生活|日常|VLOG,87116109,127,,f,2019/6/5
49759850,【发型】详细教学~终于学会用簪子盘发了！ || 漆器 山田平安堂（YAMADA HEIANDO）【斑豆搬运】,https://www.bilibili.com/video/av49759850,时尚|美妆|发型,87123692,113,,f,2019/6/5
49764060,【CAPTAINCAT】我为什么非要做一个视频UP？,https://www.bilibili.com/video/av49764060,生活|日常|记录,87130751,91,,f,2019/6/5
49773396,【VLOG】独居少女搬家记 | 不需要男朋友 一个人抗所有！,https://www.bilibili.com/video/av49773396,生活|日常|自制,87145713,61,,f,2019/6/5
49775627,【小钰’s vlog】在lpl当主持人的一天~不对，是两天~英雄联盟/lpl的日常,https://www.bilibili.com/video/av49775627,生活|日常|生活记录,87151737,209,,f,2019/6/5
49791719,所到之处皆主场 ！麦迪CBA个人无解进攻表演,https://www.bilibili.com/video/av49791719,生活|运动|CBA,87177886,231,,f,2019/6/5
49803924,【箭厂VLOG】去香港求签，啥时候会火？丨002,https://www.bilibili.com/video/av49803924,生活|日常|VLOG,87199801,214,,f,2019/6/5
49803967,【假面麻辣烫】在中国吃了一顿豪华早餐，被中国外卖的服务征服了,https://www.bilibili.com/video/av49803967,生活|日常|记录,87201070,224,,f,2019/6/5
49809566,「余霜的VLOG」春天的拍摄花絮，换了3套衣服根本停不下来！,https://www.bilibili.com/video/av49809566,生活|日常|学习,87208958,170,,f,2019/6/5
49810510,带日本小姐姐第一次来吃正宗地道的柳州螺蛳粉，是谁说螺蛳粉闻起来臭来着？！,https://www.bilibili.com/video/av49810510,生活|日常|记录,87212341,225,,f,2019/6/5
49818438,我们结婚啦,https://www.bilibili.com/video/av49818438,生活|日常|自制,87227159,236,,f,2019/6/5
49818992,下雨天，练字听歌，安逸！,https://www.bilibili.com/video/av49818992,生活|日常|学习,87226466,189,,f,2019/6/5
49864891,【碳酸熊卡】五等分的新娘，你选哪一个？COS注意【卖萌/试装向】,https://www.bilibili.com/video/av49864891,生活|日常|自制,87303083,106,,f,2019/6/5
49878141,【清华VLOG】你以为的清华学生的一天VS实际上的清华学生的一天|变秃了也变强了系列,https://www.bilibili.com/video/av49878141,生活|日常|VLOG,87285892,159,,f,2019/6/5
49883520,这才记忆的传承 这种广告为什么现在没了？,https://www.bilibili.com/video/av49883520,生活|日常|记录,87337707,120,,f,2019/6/5
49925439,我成为日本大学生后度过的一周。。。【视频周记】,https://www.bilibili.com/video/av49925439,生活|日常|记录,87409074,247,,f,2019/6/5
49926075,【检测Vlog】每天都在挑战第一次的魏老爸：检测是我力所能及的事,https://www.bilibili.com/video/av49926075,生活|日常|记录,87411883,131,,f,2019/6/5
49926472,【百元捡垃圾】毁童年！史上最骚皮卡丘试玩体验,https://www.bilibili.com/video/av49926472,生活|日常|自制,87413290,152,,f,2019/6/5
49931737,初三党的周末生活！“甜甜的恋爱还是以后再说吧”一起加油吧！,https://www.bilibili.com/video/av49931737,生活|日常|记录,87416308,151,,f,2019/6/5
49931798,我的头发染色历史 打发时间,https://www.bilibili.com/video/av49931798,生活|日常|自制,87422497,105,,f,2019/6/5
49938239,Vol.001 「悉尼大学」24小时生活日记 / My life in USYD,https://www.bilibili.com/video/av49938239,生活|日常|学习,87426614,216,,f,2019/6/5
49948146,VLOG：第一次花魁写真全纪录！终于体会到仙女下凡是怎样的感觉！丨小墨与阿猴,https://www.bilibili.com/video/av49948146,生活|日常|VLOG,87443675,284,,f,2019/6/5
49964521,【神谷惠里奈】【男生必看】大胸也是有各种各样的烦恼的【R18】@柚子木字幕组,https://www.bilibili.com/video/av49964521,生活|日常|生活记录,87477545,143,,f,2019/6/5
49969950,【付邮送十套大全套汉服】这个价格的汉服想要的快来啊……,https://www.bilibili.com/video/av49969950,生活|日常|自制,87484150,122,,f,2019/6/5
49971823,【Ada】南韩腿精李宣美仿妆 | gashina打歌闪亮舞台妆,https://www.bilibili.com/video/av49971823,时尚|美妆|彩妆,87484657,296,,f,2019/6/5
49972956,国家贫困县高中UP能拍出怎么样的视频？,https://www.bilibili.com/video/av49972956,生活|日常|记录,87489216,163,,f,2019/6/5
49974066,【中字】570期David Dobrik，赢了好朋友一万刀是什么体验。,https://www.bilibili.com/video/av49974066,生活|日常|记录,87493989,261,,f,2019/6/5
49979526,秦霄贤真是好绝一男的,https://www.bilibili.com/video/av49979526,生活|日常|自制,87502533,131,,f,2019/6/5
49989862,【毛毛】北海道吃雪第六集（羊驼篇）,https://www.bilibili.com/video/av49989862,生活|日常|VLOG,87519536,275,,f,2019/6/5
49993339,沙雕发作 | 六支黑口红唇釉试色,https://www.bilibili.com/video/av49993339,时尚|美妆|彩妆,87829992,268,,f,2019/6/5
50004923,所有自律和努力都会发光。|study with me|4.21学习打卡|高二学习记录,https://www.bilibili.com/video/av50004923,生活|日常|学习,87545494,232,,f,2019/6/5
50012058,这个豆制品我还第一次见到，万物皆可爆炒【十元一天】day29,https://www.bilibili.com/video/av50012058,生活|日常|自制,87555640,271,,f,2019/6/5
50022228,STUDY WITH MEvol.13|记住：任何没有计划的学习，都只是作秀而已；任何没有走心的努力，都只是看起来很努力。,https://www.bilibili.com/video/av50022228,生活|日常|学习,87570669,184,,f,2019/6/5
50031860,用iPhoneXs拍摄北京&大疆 OSMO Mobile 2,https://www.bilibili.com/video/av50031860,生活|日常|VLOG,87580306,129,,f,2019/6/5
50034062,偷得猫咖半日闲，雨天与12只猫的午后时光,https://www.bilibili.com/video/av50034062,生活|日常|记录,87591074,209,,f,2019/6/5
50052348,【熊叔实验室】可以做泡面的自动贩卖机 @conandiy,https://www.bilibili.com/video/av50052348,生活|日常|生活记录,87621897,158,,f,2019/6/5
50055526,豆哥拆箱MOLLY新款校园盲盒，拆出儿时噩梦，你们觉得是不是？,https://www.bilibili.com/video/av50055526,生活|日常|自制,87614740,134,,f,2019/6/5
50063479,来新疆支教一年做的所有事汇成这一段小小的视频。希望孩子们明天会更好,https://www.bilibili.com/video/av50063479,生活|日常|记录,87638986,71,,f,2019/6/5
50063947,第一次开私人游艇 左帅哥右美女 人生赢家vlog【陈瀚Siri】,https://www.bilibili.com/video/av50063947,生活|日常|VLOG,87637070,279,,f,2019/6/5
50065662,【SNH48-周诗雨】鱼类,https://www.bilibili.com/video/av50065662,生活|日常|自制,87642885,152,,f,2019/6/5
50077963,Vlog 008: 雨和山,https://www.bilibili.com/video/av50077963,生活|日常|生活记录,87663391,282,,f,2019/6/5
50087457,「两个人一起做饭，好像会更好吃诶」?小鹿的餐桌vlog?一起来做酸菜鱼????,https://www.bilibili.com/video/av50087457,生活|日常|生活记录,87677679,239,,f,2019/6/5
50124057,胡来vlog丨狐和狐的经纪人,https://www.bilibili.com/video/av50124057,生活|日常|记录,87741724,254,,f,2019/6/5
50125722,程序员长期996后裸辞2个月手术养病，重新开始投简历找工作，今天趁闲着做做家务,https://www.bilibili.com/video/av50125722,生活|日常|生活记录,87744863,226,,f,2019/6/5
50148855,【汉服发型】中短(长)发无发包手残党简单易上手的日常发型教程(六)‖依旧炸毛的一期,https://www.bilibili.com/video/av50148855,时尚|美妆|发型,87762971,243,,f,2019/6/5
50160741,【Smallsky】日常开箱丨vlog丨gopro 7丨弟弟出镜丨第一期,https://www.bilibili.com/video/av50160741,生活|日常|记录,87806950,270,,f,2019/6/5
50168982,真实！24小时出正片是什么体验？cos初音白雪姬,https://www.bilibili.com/video/av50168982,生活|日常|自制,87821163,70,,f,2019/6/5
50177796,姜gary儿子竟有片刻露脸！！帅呀！Gary生活VLOG,https://www.bilibili.com/video/av50177796,生活|日常|生活记录,87836923,245,,f,2019/6/5
50191533,【老陈和小鹿】五年，我们拍结婚照啦！,https://www.bilibili.com/video/av50191533,生活|日常|VLOG,87860105,208,,f,2019/6/5
50195499,古风短片【白蛇传】之人间初会,https://www.bilibili.com/video/av50195499,生活|日常|自制,87865063,71,,f,2019/6/5
50196459,【百搭汉服发型教程】无发包，短发中长发适用！从化妆师小姐姐那里学来的不需要用发包的小技巧,https://www.bilibili.com/video/av50196459,时尚|美妆|发型,87865023,288,,f,2019/6/5
50200564,【汉服】一个人穿汉服出门是什么体验？,https://www.bilibili.com/video/av50200564,生活|日常|VLOG,87860945,200,,f,2019/6/5
50216005,王刚挑战200多米高的澳门塔，其实人生最难得的就是突破自我,https://www.bilibili.com/video/av50216005,生活|日常|记录,87905399,290,,f,2019/6/5
50228082,这期有鱼有肉了，咋感觉还不如以前了呢！_(:з)∠)_【新坑：20元一天的生活】 day31,https://www.bilibili.com/video/av50228082,生活|日常|自制,87927692,280,,f,2019/6/5
50232712,Mara｜双截断式欧美眼妆｜Double Cut Crease｜节奏踩点,https://www.bilibili.com/video/av50232712,时尚|美妆|彩妆,87925352,235,,f,2019/6/5
